1,hyper_entry,0.0,12500.0
2,hyper_entry,0.0,4313.4
3,hyper_entry,0.0,6686.6
4,hyper_entry,0.0,7954.2
5,hyper_entry,0.0,12500.0
6,hyper_entry,0.0,3754.4
7,hyper_entry,0.0,12500.0
8,hyper_entry,0.6,12500.0
9,hyper_entry,0.0,799.6
10,hyper_entry,0.0,10933.4
11,hyper_entry,0.0,12500.0
12,hyper_entry,21.4,12500.0
13,hyper_entry,0.0,12500.0
14,hyper_entry,0.0,9360.8
15,hyper_entry,0.0,12500.0
16,hyper_entry,0.0,12500.0
17,hyper_entry,0.0,10426.6
18,hyper_entry,0.0,9814.6
19,hyper_entry,0.0,12500.0
20,hyper_entry,0.0,3683.4
21,hyper_entry,0.0,1693.2
22,hyper_entry,0.0,8633.8
23,hyper_entry,18.0,4245.8
24,hyper_entry,0.0,8745.8
25,hyper_entry,0.0,4383.8
26,hyper_entry,0.0,12500.0
27,hyper_entry,0.0,3009.8
28,hyper_entry,0.0,12500.0
29,hyper_entry,0.0,12500.0
30,hyper_entry,0.0,12411.0
31,hyper_entry,0.0,5388.8
32,hyper_entry,13.0,5912.0
33,hyper_entry,0.0,6268.8
34,hyper_entry,118.0,12500.0
35,hyper_entry,0.0,12500.0
36,hyper_entry,0.0,12500.0
37,hyper_entry,0.0,8771.2
38,hyper_entry,0.0,8372.8
39,hyper_entry,0.0,4701.6
40,hyper_entry,0.0,12500.0
41,hyper_entry,0.0,12500.0
42,hyper_entry,0.6,2472.4
43,hyper_entry,0.0,4179.6
44,hyper_entry,0.0,12500.0
45,hyper_entry,0.0,11559.6
46,hyper_entry,2.2,12500.0
47,hyper_entry,0.8,4582.4
48,hyper_entry,0.0,6944.6
49,hyper_entry,0.0,12500.0
50,hyper_entry,10.0,12011.2
51,hyper_entry,0.0,7933.6
52,hyper_entry,0.0,8864.4
53,hyper_entry,0.0,12500.0
54,hyper_entry,0.0,8443.6
55,hyper_entry,12.0,12500.0
56,hyper_entry,0.0,12500.0
57,hyper_entry,0.0,12500.0
58,hyper_entry,0.0,3953.6
59,hyper_entry,0.0,12500.0
60,hyper_entry,0.0,3065.0
61,hyper_entry,0.0,4372.2
62,hyper_entry,0.0,12500.0
63,hyper_entry,0.0,6117.4
64,hyper_entry,0.0,5995.8
65,hyper_entry,0.0,12500.0
66,hyper_entry,0.0,10193.6
67,hyper_entry,0.0,12500.0
68,hyper_entry,0.0,12500.0
69,hyper_entry,0.0,3222.8
70,hyper_entry,2.4,12500.0
71,hyper_entry,0.0,2022.0
72,hyper_entry,0.0,12500.0
73,hyper_entry,0.0,3027.2
74,hyper_entry,0.0,2434.2
75,hyper_entry,0.0,12500.0
76,hyper_entry,0.0,3036.4
77,hyper_entry,0.0,12500.0
78,hyper_entry,2.8,5242.6
79,hyper_entry,4.0,8837.8
80,hyper_entry,0.0,4161.8
81,hyper_entry,1.2,12500.0
82,hyper_entry,0.0,3599.8
83,hyper_entry,0.0,12500.0
84,hyper_entry,0.8,3921.2
85,hyper_entry,0.0,5774.8
86,hyper_entry,8.8,3402.4
87,hyper_entry,0.0,12500.0
88,hyper_entry,16.8,3198.4
89,hyper_entry,1.2,12500.0
90,hyper_entry,0.0,6689.6
91,hyper_entry,0.0,12500.0
92,hyper_entry,0.0,12500.0
93,hyper_entry,0.0,8241.0
94,hyper_entry,0.0,12500.0
95,hyper_entry,0.0,12500.0
96,hyper_entry,21.0,12500.0
97,hyper_entry,9.0,5268.8
98,hyper_entry,0.0,4773.4
99,hyper_entry,0.0,12500.0
100,hyper_entry,0.0,5611.2
101,hyper_entry,0.0,1580.2
102,hyper_entry,0.0,12500.0
103,hyper_entry,0.0,12455.8
104,hyper_entry,12.0,7157.4
105,hyper_entry,0.0,8861.0
106,hyper_entry,0.0,7647.6
107,hyper_entry,0.0,12500.0
108,hyper_entry,0.0,8155.6
109,hyper_entry,0.0,12500.0
110,hyper_entry,0.0,12500.0
111,hyper_entry,7.0,12500.0
112,hyper_entry,2.4,12500.0
113,hyper_entry,0.0,2931.8
114,hyper_entry,0.0,1474.0
115,hyper_entry,0.0,12500.0
116,hyper_entry,10.0,8669.0
117,hyper_entry,0.0,4269.8
118,hyper_entry,0.0,12500.0
119,hyper_entry,0.0,12500.0
120,hyper_entry,1.0,12500.0
121,hyper_entry,0.0,4898.0
122,hyper_entry,4.2,12500.0
123,hyper_entry,0.0,1399.0
124,hyper_entry,0.0,12500.0
125,hyper_entry,0.0,7737.0
126,hyper_entry,0.0,4144.8
127,hyper_entry,12.0,2955.2
128,hyper_entry,0.0,12500.0
129,hyper_entry,0.0,2846.4
130,hyper_entry,0.0,7003.0
131,hyper_entry,3.6,12500.0
132,hyper_entry,0.0,9775.2
133,hyper_entry,5.6,5727.2
134,hyper_entry,0.0,4485.8
135,hyper_entry,0.0,10383.2
136,hyper_entry,0.0,12500.0
137,hyper_entry,0.0,12500.0
138,hyper_entry,0.0,9777.6
139,hyper_entry,5.4,12500.0
140,hyper_entry,0.0,4736.6
141,hyper_entry,8.4,12233.2
142,hyper_entry,0.0,12500.0
143,hyper_entry,0.0,12500.0
144,hyper_entry,0.4,12500.0
145,hyper_entry,0.0,12500.0
146,hyper_entry,0.0,4660.2
147,hyper_entry,0.0,3563.2
148,hyper_entry,0.0,12500.0
149,hyper_entry,0.0,12254.0
150,hyper_entry,0.0,12500.0
151,hyper_entry,0.8,12500.0
152,hyper_entry,0.0,12500.0
153,hyper_entry,0.0,2254.4
154,hyper_entry,0.0,12500.0
155,hyper_entry,0.0,12500.0
156,hyper_entry,0.0,12500.0
157,hyper_entry,0.0,2293.4
158,hyper_entry,0.0,12500.0
159,hyper_entry,13.2,3319.6
160,hyper_entry,0.0,12500.0
161,hyper_entry,5.0,12500.0
162,hyper_entry,15.4,12500.0
163,hyper_entry,0.0,12500.0
164,hyper_entry,0.0,12500.0
165,hyper_entry,0.0,12500.0
166,hyper_entry,0.0,12500.0
167,hyper_entry,0.0,12500.0
168,hyper_entry,0.0,7724.6
169,hyper_entry,0.0,5439.8
170,hyper_entry,38.4,2410.4
171,hyper_entry,0.0,7901.4
172,hyper_entry,14.0,12500.0
173,hyper_entry,0.0,12500.0
174,hyper_entry,18.0,12500.0
175,hyper_entry,0.0,5863.4
176,hyper_entry,16.0,12500.0
177,hyper_entry,0.0,6231.2
178,hyper_entry,0.0,12500.0
179,hyper_entry,40.0,6393.4
180,hyper_entry,0.0,4582.8
181,hyper_entry,0.0,12500.0
182,hyper_entry,0.0,8054.6
183,hyper_entry,1.0,12500.0
184,hyper_entry,0.0,12500.0
185,hyper_entry,0.0,1883.2
186,hyper_entry,0.0,5881.6
187,hyper_entry,0.0,12500.0
188,hyper_entry,30.0,12500.0
189,hyper_entry,0.0,2174.4
190,hyper_entry,0.0,12500.0
